,OBJECTID,Lat,Long,zipcode
24091,47286,42.3303585,-71.10807755,
24092,47287,42.33041983,-71.10805671,
24093,47288,42.33065451,-71.10751878,
24094,47289,42.33058802,-71.10752504,
24095,47290,42.33053098,-71.10731168,
24096,47291,42.33064798,-71.10718332,
24097,47292,42.3310934,-71.10676541,
24098,47293,42.3302434,-71.10610905,
24099,47294,42.33037546,-71.10655424,
24100,47295,42.3304578,-71.10689193,
24101,47296,42.33147433,-71.10712258,
24102,47297,42.33148958,-71.10727695,
24103,47298,42.33160707,-71.10732501,
24104,47299,42.33147958,-71.10683997,
24105,47300,42.3314833,-71.10662756,
24106,47301,42.33162199,-71.10657252,
24107,47302,42.33133727,-71.10628162,
24108,47303,42.33120072,-71.10608111,
24109,47304,42.33133397,-71.10658434,
24110,47305,42.33133019,-71.10677194,
24111,47306,42.33162294,-71.1076863,
24112,47307,42.33187852,-71.10737382,
24113,47308,42.33175941,-71.10692585,
24114,47309,42.33126684,-71.10588981,
24115,47310,42.32957115,-71.10618051,
24116,47311,42.32967238,-71.10588279,
24117,47312,42.32873286,-71.10602673,
24118,47313,42.32879969,-71.10627829,
24119,47314,42.32927539,-71.10581958,
24120,47315,42.3318594,-71.10806471,
24121,47316,42.33175273,-71.10787612,
24122,47317,42.33189126,-71.10840295,
24123,47318,42.33201432,-71.10887812,
24124,47319,42.33202753,-71.10921963,
24125,47320,42.33215811,-71.10941102,
24126,47321,42.33164385,-71.10953436,
24127,47322,42.33139154,-71.1096505,
24128,47323,42.33120281,-71.11116632,
24129,47324,42.33144893,-71.11126196,
24130,47325,42.33175772,-71.11134253,
24131,47326,42.33175089,-71.10817405,
24132,47327,42.33207234,-71.10837902,
24133,47328,42.33216023,-71.10859152,
24134,47329,42.33233396,-71.10858055,
24135,47330,42.3329578,-71.10951934,
24136,47331,42.33280558,-71.10952448,
24137,47332,42.33233254,-71.1095257,
24138,47333,42.33263303,-71.10963006,
24139,47334,42.33207315,-71.10963998,
24140,47335,42.33187356,-71.10863785,
24141,47336,42.33179248,-71.10843325,
24142,47337,42.3319571,-71.11004697,
24143,47338,42.33307222,-71.10981518,
24144,47339,42.33297096,-71.11015795,
24145,47340,42.33283214,-71.11045081,
24146,47341,42.33303099,-71.11046445,
24147,47342,42.33289319,-71.1107469,
24148,47343,42.33215855,-71.11195354,
24149,47344,42.33207109,-71.11220503,
24150,47345,42.33167301,-71.11205986,
24151,47346,42.33172191,-71.11184544,
24152,47347,42.33188256,-71.11192544,
24153,47348,42.33198281,-71.11183047,
24154,47349,42.33216658,-71.11155946,
24155,47350,42.33230154,-71.11171389,
24156,47351,42.33240451,-71.11156628,
24157,47352,42.3325134,-71.11140018,
24158,47353,42.33253008,-71.11101263,
24159,47354,42.33270568,-71.11108913,
24160,47355,42.33314143,-71.10912854,
24161,47356,42.33311666,-71.10944828,
24162,47357,42.33302643,-71.11254639,
24163,47358,42.3328038,-71.11242416,
24164,47359,42.33284211,-71.11219472,
24165,47360,42.33278872,-71.11206304,
24166,47361,42.33299106,-71.11191745,
24167,47362,42.33314974,-71.11196956,
24168,47363,42.33260777,-71.11243163,
24169,47364,42.33233809,-71.11263762,
24170,47365,42.33228592,-71.11250273,
24171,47366,42.33244991,-71.11235564,
24172,47367,42.33204042,-71.11276706,
24173,47368,42.33205094,-71.11280332,
24174,47369,42.33235478,-71.11271375,
24175,47370,42.3325998,-71.11257921,
24176,47371,42.33201323,-71.11251288,
24177,47372,42.33152519,-71.11176409,
24178,47373,42.3312811,-71.11167851,
24179,47374,42.33180927,-71.11244776,
24180,47375,42.33281889,-71.11272695,
24181,47376,42.33256669,-71.11289603,
24182,47377,42.33230745,-71.11301143,
24183,47378,42.33205263,-71.11307625,
24184,47379,42.33185037,-71.11329662,
24185,47380,42.33289634,-71.10686621,
24186,47381,42.33288766,-71.10664885,
24187,47382,42.33272596,-71.10668524,
24188,47383,42.33255878,-71.10672226,
24189,47384,42.33068944,-71.10899338,
24190,47385,42.32830727,-71.10679188,
24191,47386,42.33199663,-71.10783181,
24192,47387,42.33054758,-71.1115956,
24193,47388,42.33208279,-71.1109233,
24194,47389,42.33194504,-71.11112173,
24195,47390,42.33282254,-71.1090894,
24196,47391,42.32866655,-71.11089509,
24197,47392,42.32766624,-71.10753949,
24198,47393,42.32962849,-71.11036989,
24199,47394,42.33234849,-71.11128968,
24200,47395,42.3330108,-71.10902206,
24201,47396,42.33266025,-71.11078203,
24202,47397,42.33050411,-71.10865001,
24203,47398,42.33173641,-71.1128652,
24204,47399,42.32940406,-71.11029173,
24205,47400,42.33200496,-71.11281028,
24206,47401,42.32942139,-71.11066217,
24207,47402,42.33139506,-71.11321952,
24208,47403,42.32781936,-71.11186641,
24209,47404,42.32788596,-71.11184802,
24210,47405,42.32795526,-71.11183018,
24211,47406,42.3330378,-71.10646985,
24212,47407,42.33302373,-71.10634262,
24213,47408,42.33292249,-71.1107727,
24214,47409,42.33025248,-71.10949172,
24215,47410,42.33209326,-71.11261995,
24216,47411,42.33261136,-71.11221187,
24217,47412,42.32956127,-71.11063035,
24218,47413,42.33057651,-71.11138655,
24219,47414,42.33076719,-71.11168525,
24220,47415,42.33304707,-71.09307635,
24221,47416,42.33288736,-71.09315583,
24222,47417,42.33296569,-71.09324317,
24223,47418,42.33282754,-71.09335231,
24224,47419,42.33269543,-71.09347469,
24225,47420,42.33259997,-71.09337182,
24226,47421,42.33262689,-71.09311463,
24227,47422,42.33299874,-71.09391048,
24228,47423,42.33274217,-71.09325691,
24229,47424,42.33231195,-71.09321191,
24230,47425,42.33248153,-71.0933883,
24231,47426,42.3324464,-71.09377141,
24232,47427,42.33257311,-71.09361378,
24233,47428,42.33232122,-71.09366783,
24234,47429,42.33214877,-71.09345163,
24235,47430,42.33280875,-71.09450113,
24236,47431,42.33258194,-71.09457051,
24237,47432,42.332214,-71.09407552,
24238,47433,42.3321445,-71.0939311,
24239,47434,42.33197092,-71.0936843,
24240,47435,42.3320902,-71.09423839,
24241,47436,42.33194309,-71.09436387,
24242,47437,42.33194469,-71.0941516,
24243,47438,42.33177657,-71.09387398,
24244,47439,42.3314135,-71.09335307,
24245,47440,42.33118812,-71.09302267,
24246,47441,42.33084697,-71.0929045,
24247,47442,42.33120198,-71.09335016,
24248,47443,42.33141006,-71.093658,
24249,47444,42.3317827,-71.09444315,
24250,47445,42.33174097,-71.09434867,
24251,47446,42.33144727,-71.09392984,
24252,47447,42.33122622,-71.09368637,
24253,47448,42.33055404,-71.09295278,
24254,47449,42.33115076,-71.09383907,
24255,47450,42.3312845,-71.09401191,
24256,47451,42.33285458,-71.09516947,
24257,47452,42.33291636,-71.09504429,
24258,47453,42.3323906,-71.09549177,
24259,47454,42.33221121,-71.09540205,
24260,47455,42.33164541,-71.09454836,
24261,47456,42.33154579,-71.09456391,
24262,47457,42.33152101,-71.09472525,
24263,47458,42.33210554,-71.09578983,
24264,47459,42.33208626,-71.09585737,
24265,47460,42.33198646,-71.09561294,
24266,47461,42.33157074,-71.09490728,
24267,47462,42.3312829,-71.09442625,
24268,47463,42.33100459,-71.09413473,
24269,47464,42.33094902,-71.09400666,
24270,47465,42.33163622,-71.09537634,
24271,47466,42.33140378,-71.09506653,
24272,47467,42.3313367,-71.09495792,
24273,47468,42.33125774,-71.09489846,
24274,47469,42.33109882,-71.09462466,
24275,47470,42.33074039,-71.09417658,
24276,47471,42.3301303,-71.09341464,
24277,47472,42.32965568,-71.0930095,
24278,47473,42.32977473,-71.09300523,
24279,47474,42.33026325,-71.09371564,
24280,47475,42.33053323,-71.09434344,
24281,47476,42.33070502,-71.09487197,
24282,47477,42.3312038,-71.09443991,
24283,47478,42.33110235,-71.09452908,
24284,47479,42.33115412,-71.09448321,
24285,47480,42.33105158,-71.09457069,
24286,47481,42.33099755,-71.09461586,
24287,47482,42.33094759,-71.09466178,
24288,47483,42.33089011,-71.09470958,
24289,47484,42.33083097,-71.09476068,
24290,47485,42.33077114,-71.09481206,
24291,47486,42.33059164,-71.09447516,
24292,47487,42.33091372,-71.09482126,
24293,47488,42.33107513,-71.09509545,
24294,47489,42.33120639,-71.09509408,
24295,47490,42.33127743,-71.09516367,
24296,47491,42.33146791,-71.09553958,
24297,47492,42.33167647,-71.09568085,
24298,47493,42.33149887,-71.09575214,
24299,47494,42.33169628,-71.09599704,
24300,47495,42.33175391,-71.09603309,
24301,47496,42.33155576,-71.09623301,
24302,47497,42.33154244,-71.0960468,
24303,47498,42.33109655,-71.09520791,
24304,47499,42.32988277,-71.09362985,
24305,47500,42.32968524,-71.09331061,
24306,47501,42.3295648,-71.09331605,
24307,47502,42.32959945,-71.09362817,
24308,47503,42.32948662,-71.09361675,
24309,47504,42.3297216,-71.09355977,
24310,47505,42.33032829,-71.09440113,
24311,47506,42.3303965,-71.09445348,
24312,47507,42.33039028,-71.0946443,
24313,47508,42.33060663,-71.09496045,
24314,47509,42.33054869,-71.09500823,
24315,47510,42.33049204,-71.09505972,
24316,47511,42.33044282,-71.09510292,
24317,47512,42.33072734,-71.09502081,
24318,47513,42.33087711,-71.09526398,
24319,47514,42.33088725,-71.09530229,
24320,47515,42.3312332,-71.09588609,
24321,47516,42.33160241,-71.0963508,
24322,47517,42.3317414,-71.09631427,
24323,47518,42.3313552,-71.09631467,
24324,47519,42.33128331,-71.09618539,
24325,47520,42.33113681,-71.09591479,
24326,47521,42.3307262,-71.09547675,
24327,47522,42.3306842,-71.09546544,
24328,47523,42.33054608,-71.09521871,
24329,47524,42.33034973,-71.09494326,
24330,47525,42.33039609,-71.09489536,
24331,47526,42.3304685,-71.09481659,
24332,47527,42.3304795,-71.09474294,
24333,47528,42.33003248,-71.09434307,
24334,47529,42.32985593,-71.09430455,
24335,47530,42.3297252,-71.09409726,
24336,47531,42.32953328,-71.09387277,
24337,47532,42.32951925,-71.09403014,
24338,47533,42.3293679,-71.09393441,
24339,47534,42.32922367,-71.09419967,
24340,47535,42.32879014,-71.09359641,
24341,47536,42.32987984,-71.09488423,
24342,47537,42.32999787,-71.09515898,
24343,47538,42.33009953,-71.09501365,
24344,47539,42.33036895,-71.09540484,
24345,47540,42.33049942,-71.09565692,
24346,47541,42.33047411,-71.09576493,
24347,47542,42.33060057,-71.09562845,
24348,47543,42.33101111,-71.09646409,
24349,47544,42.33118795,-71.09638305,
24350,47545,42.33119279,-71.09621536,
24351,47546,42.3310722,-71.09658154,
24352,47547,42.33110901,-71.09672822,
24353,47548,42.32931186,-71.09428896,
24354,47549,42.32980758,-71.09504798,
24355,47550,42.33018529,-71.09558764,
24356,47551,42.33029583,-71.0958393,
24357,47552,42.33033941,-71.09589688,
24358,47553,42.3308421,-71.09656774,
24359,47554,42.33084754,-71.09668177,
24360,47555,42.33002494,-71.09544962,
24361,47556,42.32984754,-71.09525427,
24362,47557,42.32861221,-71.0937589,
24363,47558,42.32905699,-71.09444307,
24364,47559,42.329144,-71.09453194,
24365,47560,42.32956556,-71.09513598,
24366,47561,42.32969846,-71.09535572,
24367,47562,42.32998569,-71.09575893,
24368,47563,42.33038895,-71.09629216,
24369,47564,42.3302724,-71.09638361,
24370,47565,42.33067637,-71.09669692,
24371,47566,42.33091664,-71.09705701,
24372,47567,42.3309622,-71.09726488,
24373,47568,42.33053264,-71.09681009,
24374,47569,42.33008317,-71.09600076,
24375,47570,42.32978249,-71.09590999,
24376,47571,42.32973886,-71.09547774,
24377,47572,42.32839752,-71.09372665,
24378,47573,42.32796641,-71.09333579,
24379,47574,42.32810739,-71.0935749,
24380,47575,42.32818836,-71.09379171,
24381,47576,42.32823661,-71.09391902,
24382,47577,42.32886567,-71.0946751,
24383,47578,42.3289583,-71.0947664,
24384,47579,42.33036374,-71.09694568,
24385,47580,42.3297534,-71.09630271,
24386,47581,42.32956236,-71.09606657,
24387,47582,42.3294481,-71.09585481,
24388,47583,42.329409,-71.0959869,
24389,47584,42.32938975,-71.09570709,
24390,47585,42.32925332,-71.09580275,
24391,47586,42.32930831,-71.09594877,
24392,47587,42.3292102,-71.09537634,
24393,47588,42.32877501,-71.09496046,
24394,47589,42.32873643,-71.09482048,
24395,47590,42.32861697,-71.09456683,
24396,47591,42.32821268,-71.09401142,
24397,47592,42.32819536,-71.09428327,
24398,47593,42.32833606,-71.09445901,
24399,47594,42.32841804,-71.09454119,
24400,47595,42.32866127,-71.0947215,
24401,47596,42.32905154,-71.0954874,
24402,47597,42.32948723,-71.0931938,
24403,47598,42.32934625,-71.09497832,
24404,47599,42.32987535,-71.09615197,
24405,47600,42.33018537,-71.09708678,
24406,47601,42.3301369,-71.09720462,
24407,47602,42.32965334,-71.09630635,
24408,47603,42.32835907,-71.09475203,
24409,47604,42.32846111,-71.09488879,
24410,47605,42.32851461,-71.09506382,
24411,47606,42.32857216,-71.09517538,
24412,47607,42.32891399,-71.09558348,
24413,47608,42.32876763,-71.09568506,
24414,47609,42.32932955,-71.09663864,
24415,47610,42.32942001,-71.09646476,
24416,47611,42.3299933,-71.09724763,
24417,47612,42.33008786,-71.09839356,
24418,47613,42.33028885,-71.09816302,
24419,47614,42.33051124,-71.09783833,
24420,47615,42.33056571,-71.09792151,
24421,47616,42.32934043,-71.09621293,
24422,47617,42.329279,-71.09606139,
24423,47618,42.32947009,-71.09651766,
24424,47619,42.32960762,-71.09641509,
24425,47620,42.3300444,-71.09610331,
24426,47621,42.33018438,-71.09601892,
24427,47622,42.32802832,-71.09538754,
24428,47623,42.32806225,-71.09551505,
24429,47624,42.32855397,-71.09582554,
24430,47625,42.32832789,-71.09536451,
24431,47626,42.32829798,-71.09523139,
24432,47627,42.32880635,-71.09621592,
24433,47628,42.32871887,-71.09635659,
24434,47629,42.32890783,-71.0960784,
24435,47630,42.32920691,-71.09660618,
24436,47631,42.32918279,-71.09674007,
24437,47632,42.32982707,-71.09738781,
24438,47633,42.32966521,-71.09760553,
24439,47634,42.32961383,-71.09756652,
24440,47635,42.32903279,-71.09682555,
24441,47636,42.32898027,-71.09674607,
24442,47637,42.32889839,-71.09649677,
24443,47638,42.32852661,-71.09602226,
24444,47639,42.3299085,-71.09868647,
24445,47640,42.32945257,-71.09768079,
24446,47641,42.32925045,-71.09780246,
24447,47642,42.32907971,-71.09790652,
24448,47643,42.32855561,-71.09704584,
24449,47644,42.32852986,-71.09701282,
24450,47645,42.32844863,-71.09675982,
24451,47646,42.32830944,-71.09667997,
24452,47647,42.32824893,-71.09671194,
24453,47648,42.32818814,-71.09674601,
24454,47649,42.32826759,-71.09646914,
24455,47650,42.32798694,-71.09611029,
24456,47651,42.32780229,-71.09592484,
24457,47652,42.32772388,-71.0959559,
24458,47653,42.32775174,-71.0957767,
24459,47654,42.32871011,-71.09696591,
24460,47655,42.32875781,-71.09687893,
24461,47656,42.32886942,-71.09690301,
24462,47657,42.32867433,-71.09662932,
24463,47658,42.32834842,-71.09592964,
24464,47659,42.32816704,-71.09602012,
24465,47660,42.32789083,-71.09561612,
24466,47661,42.32782714,-71.09550537,
24467,47662,42.32761505,-71.09578094,
24468,47663,42.32787607,-71.09638556,
24469,47664,42.32804058,-71.09658569,
24470,47665,42.32816355,-71.09666194,
24471,47666,42.32813606,-71.09685173,
24472,47667,42.32833185,-71.0971199,
24473,47668,42.32821234,-71.09688913,
24474,47669,42.32804018,-71.09698043,
24475,47670,42.32806238,-71.0968997,
24476,47671,42.32812718,-71.09722737,
24477,47672,42.32822646,-71.09733208,
24478,47673,42.32829915,-71.09728896,
24479,47674,42.32836164,-71.09768356,
24480,47675,42.32843739,-71.09764361,
24481,47676,42.32851308,-71.09783018,
24482,47677,42.32868465,-71.09813851,
24483,47678,42.32904036,-71.09891528,
24484,47679,42.32894469,-71.09893006,
24485,47680,42.32928219,-71.0989629,
24486,47681,42.32887537,-71.09802647,
24487,47682,42.32804823,-71.09730975,
24488,47683,42.32775381,-71.0967555,
24489,47684,42.32840246,-71.09712246,
24490,47685,42.32955996,-71.09878001,
24491,47686,42.32813143,-71.09836017,
24492,47687,42.32831634,-71.09830836,
24493,47688,42.32772909,-71.09750082,
24494,47689,42.32764058,-71.09746824,
24495,47690,42.32781826,-71.09709247,
24496,47691,42.32787862,-71.09735468,
24497,47692,42.32788372,-71.09740477,
24498,47693,42.32850309,-71.09824366,
24499,47694,42.32915376,-71.09907533,
24500,47695,42.32932546,-71.09925077,
24501,47696,42.32836464,-71.09908317,
24502,47697,42.32807401,-71.09938585,
24503,47698,42.32806867,-71.09950488,
24504,47699,42.32775601,-71.09937743,
24505,47700,42.32815128,-71.09978549,
24506,47701,42.32826355,-71.10009866,
24507,47702,42.32835553,-71.10019152,
24508,47703,42.32841144,-71.10040398,
24509,47704,42.32769623,-71.09848207,
24510,47705,42.32792542,-71.09841276,
24511,47706,42.33268565,-71.09511465,
24512,47707,42.33259533,-71.09537852,
24513,47708,42.33296103,-71.09637614,
24514,47709,42.33229149,-71.09576472,
24515,47710,42.33294599,-71.09652324,
24516,47711,42.33304693,-71.09674235,
24517,47712,42.33288551,-71.09685161,
24518,47713,42.33297026,-71.09707311,
24519,47714,42.33280512,-71.09661945,
24520,47715,42.33265652,-71.09658715,
24521,47716,42.33262246,-71.09643907,
24522,47717,42.33243806,-71.09656617,
24523,47718,42.33246782,-71.09671538,
24524,47719,42.33268382,-71.09686441,
24525,47720,42.33297557,-71.09720639,
24526,47721,42.33306864,-71.0973298,
24527,47722,42.33262435,-71.09699837,
24528,47723,42.33251793,-71.09707858,
24529,47724,42.33276683,-71.0973222,
24530,47725,42.33288868,-71.09737194,
24531,47726,42.33278256,-71.09754064,
24532,47727,42.33283674,-71.09768052,
24533,47728,42.33294935,-71.09785269,
24534,47729,42.33258957,-71.09732522,
24535,47730,42.33223694,-71.09687545,
24536,47731,42.33180153,-71.09662978,
24537,47732,42.33183889,-71.09683809,
24538,47733,42.33193257,-71.09690964,
24539,47734,42.33200863,-71.0970292,
24540,47735,42.33232038,-71.09721884,
24541,47736,42.33243009,-71.09743545,
24542,47737,42.33225619,-71.0975442,
24543,47738,42.33230046,-71.09765414,
24544,47739,42.33163885,-71.09666501,
24545,47740,42.33168484,-71.09703934,
24546,47741,42.33163024,-71.09718459,
24547,47742,42.33186866,-71.09725191,
24548,47743,42.33195931,-71.09779681,
24549,47744,42.33298219,-71.0994485,
24550,47745,42.33287092,-71.09931714,
24551,47746,42.33284321,-71.09952935,
24552,47747,42.33278673,-71.09917341,
24553,47748,42.33203929,-71.0981565,
24554,47749,42.33182115,-71.09783841,
24555,47750,42.33140922,-71.09737797,
24556,47751,42.33166506,-71.09795865,
24557,47752,42.33151734,-71.09810108,
24558,47753,42.33190665,-71.09820375,
24559,47754,42.33197476,-71.09847666,
24560,47755,42.33220396,-71.09876077,
24561,47756,42.33271252,-71.09956978,
24562,47757,42.33211333,-71.0984329,
24563,47758,42.33115086,-71.09739421,
24564,47759,42.33134525,-71.09704987,
24565,47760,42.33204989,-71.09876407,
24566,47761,42.33214221,-71.0991074,
24567,47762,42.33235002,-71.09930224,
24568,47763,42.33254984,-71.09954812,
24569,47764,42.33266119,-71.09986529,
24570,47765,42.33223461,-71.0994393,
24571,47766,42.33133407,-71.09810476,
24572,47767,42.33094981,-71.09757007,
24573,47768,42.33119403,-71.09824809,
24574,47769,42.33231837,-71.09973676,
24575,47770,42.33254368,-71.09998577,
24576,47771,42.33238961,-71.10000923,
24577,47772,42.3326456,-71.10028598,
24578,47773,42.33252427,-71.10037041,
24579,47774,42.33237025,-71.10016248,
24580,47775,42.33303724,-71.10117076,
24581,47776,42.33307885,-71.10181869,
24582,47777,42.33297366,-71.10153797,
24583,47778,42.33283504,-71.10116686,
24584,47779,42.33245379,-71.10079803,
24585,47780,42.33159104,-71.09979019,
24586,47781,42.33164564,-71.09963585,
24587,47782,42.33155608,-71.09969365,
24588,47783,42.33141826,-71.0994599,
24589,47784,42.33127064,-71.09930895,
24590,47785,42.33124323,-71.09899577,
24591,47786,42.33108221,-71.0988117,
24592,47787,42.33089053,-71.0983042,
24593,47788,42.33103986,-71.09834158,
24594,47789,42.33070091,-71.09781927,
24595,47790,42.33212756,-71.10019156,
24596,47791,42.33103819,-71.09845352,
24597,47792,42.33144335,-71.09977432,
24598,47793,42.33158508,-71.09990632,
24599,47794,42.33150712,-71.10000642,
24600,47795,42.33159781,-71.1001805,
24601,47796,42.33181521,-71.1003664,
24602,47797,42.33175402,-71.10035261,
24603,47798,42.33185508,-71.10046551,
24604,47799,42.33188794,-71.10044678,
24605,47800,42.3322183,-71.10083792,
24606,47801,42.33260639,-71.10157397,
24607,47802,42.33251194,-71.10124868,
24608,47803,42.33290032,-71.1021304,
24609,47804,42.33231203,-71.10124822,
24610,47805,42.33207398,-71.10106561,
24611,47806,42.33178797,-71.10067732,
24612,47807,42.33115157,-71.10001344,
24613,47808,42.33184388,-71.10110069,
24614,47809,42.33273138,-71.10223746,
24615,47810,42.33219077,-71.10167216,
24616,47811,42.33100497,-71.09999649,
24617,47812,42.33091959,-71.09996255,
24618,47813,42.33168173,-71.10132739,
24619,47814,42.33146383,-71.10132399,
24620,47815,42.3319817,-71.10197953,
24621,47816,42.32935847,-71.09953213,
24622,47817,42.32953439,-71.09971388,
24623,47818,42.32959187,-71.10004861,
24624,47819,42.32975887,-71.10021183,
24625,47820,42.32989426,-71.10041871,
24626,47821,42.33090888,-71.10169367,
24627,47822,42.33096215,-71.10164186,
24628,47823,42.3309407,-71.10183398,
24629,47824,42.33141395,-71.10250316,
24630,47825,42.33146955,-71.10249813,
24631,47826,42.33156625,-71.10240742,
24632,47827,42.33305946,-71.10442769,
24633,47828,42.33289344,-71.10393713,
24634,47829,42.33297709,-71.10418603,
24635,47830,42.33284109,-71.10378744,
24636,47831,42.33161278,-71.10214448,
24637,47832,42.33132568,-71.10152842,
24638,47833,42.3310958,-71.1015779,
24639,47834,42.33299461,-71.10525472,
24640,47835,42.33116211,-71.10257318,
24641,47836,42.33123389,-71.10267649,
24642,47837,42.3307289,-71.10189822,
24643,47838,42.32998979,-71.10073354,
24644,47839,42.32981432,-71.10053938,
24645,47840,42.33000215,-71.10102731,
24646,47841,42.33013361,-71.10121087,
24647,47842,42.33126094,-71.10286129,
24648,47843,42.33147556,-71.10336345,
24649,47844,42.33126683,-71.10318649,
24650,47845,42.33010824,-71.10146164,
24651,47846,42.33025717,-71.10174032,
24652,47847,42.33023555,-71.10200467,
24653,47848,42.33036042,-71.10218466,
24654,47849,42.33038857,-71.1022047,
24655,47850,42.3304295,-71.10229838,
24656,47851,42.33106984,-71.10302533,
24657,47852,42.33151193,-71.10371952,
24658,47853,42.33173185,-71.10395465,
24659,47854,42.33186221,-71.10424893,
24660,47855,42.33176824,-71.10430779,
24661,47856,42.331983,-71.10453052,
24662,47857,42.33275956,-71.10552721,
24663,47858,42.33253143,-71.10548397,
24664,47859,42.3322237,-71.10508655,
24665,47860,42.3315355,-71.10392766,
24666,47861,42.33086244,-71.10300793,
24667,47862,42.33034729,-71.10249153,
24668,47863,42.33226819,-71.10546404,
24669,47864,42.33225405,-71.10557749,
24670,47865,42.33203182,-71.10492717,
24671,47866,42.33061757,-71.10310066,
24672,47867,42.3305992,-71.10320861,
24673,47868,42.33059486,-71.10296536,
24674,47869,42.33047975,-71.10269112,
24675,47870,42.33134564,-71.10419978,
24676,47871,42.33114976,-71.10418476,
24677,47872,42.33045981,-71.10296618,
24678,47873,42.32950364,-71.10153075,
24679,47874,42.32925611,-71.10110054,
24680,47875,42.32892145,-71.10089682,
24681,47876,42.32862669,-71.1004664,
24682,47877,42.32840172,-71.10063266,
24683,47878,42.32841293,-71.10099413,
24684,47879,42.32859335,-71.1012888,
24685,47880,42.3286109,-71.1016519,
24686,47881,42.32912725,-71.10225154,
24687,47882,42.32966646,-71.10259078,
24688,47883,42.3295008,-71.10209172,
24689,47884,42.32962621,-71.1020597,
24690,47885,42.3305936,-71.10353606,
24691,47886,42.33072197,-71.10373107,
24692,47887,42.33201847,-71.10556464,
24693,47888,42.33222894,-71.10577376,
24694,47889,42.32924972,-71.10208615,
24695,47890,42.32877682,-71.10190705,
24696,47891,42.32867398,-71.10199921,
24697,47892,42.32872704,-71.10223847,
24698,47893,42.32892815,-71.10222082,
24699,47894,42.32895939,-71.10252118,
24700,47895,42.32896424,-71.10287928,
24701,47896,42.32921021,-71.10557155,
24702,47897,42.32917812,-71.10553156,
24703,47898,42.32780937,-71.10357913,
24704,47899,42.32779333,-71.10332573,
24705,47900,42.32914883,-71.10524505,
24706,47901,42.32924395,-71.10578155,
24707,47902,42.32961103,-71.10566318,
24708,47903,42.32777698,-71.10302146,
24709,47904,42.32929599,-71.1051781,
24710,47905,42.32954489,-71.10541569,
24711,47906,42.32986874,-71.10561297,
24712,47907,42.32971723,-71.10539309,
24713,47908,42.32851182,-71.10361417,
24714,47909,42.32773374,-71.1026713,
24715,47910,42.32767829,-71.10239036,
24716,47911,42.32846533,-71.10340049,
24717,47912,42.32953486,-71.10475654,
24718,47913,42.32969705,-71.10502047,
24719,47914,42.33014852,-71.10575911,
24720,47915,42.33005433,-71.10541512,
24721,47916,42.32812992,-71.10240951,
24722,47917,42.32818778,-71.10269437,
24723,47918,42.32850071,-71.10281686,
24724,47919,42.32885263,-71.10354215,
24725,47920,42.32934909,-71.10413097,
24726,47921,42.32995483,-71.1050548,
24727,47922,42.32933019,-71.10377677,
24728,47923,42.32906829,-71.10342843,
24729,47924,42.3287493,-71.10312301,
24730,47925,42.32873901,-71.1027277,
24731,47926,42.32894302,-71.10300805,
24732,47927,42.32915384,-71.10317721,
24733,47928,42.33120778,-71.10578718,
24734,47929,42.33101419,-71.10564599,
24735,47930,42.3310801,-71.10562286,
24736,47931,42.3309518,-71.10539306,
24737,47932,42.33107829,-71.10526681,
24738,47933,42.32881012,-71.1025533,
24739,47934,42.33144555,-71.10572491,
24740,47935,42.33084346,-71.10425109,
24741,47936,42.33070608,-71.10402698,
24742,47937,42.33096543,-71.10476589,
24743,47938,42.33092376,-71.1043904,
24744,47939,42.33095028,-71.1050745,
24745,47940,42.33106535,-71.10507238,
24746,47941,42.33123528,-71.10511855,
24747,47942,42.32900431,-71.10561452,
24748,47943,42.32783065,-71.10393083,
24749,47944,42.32779509,-71.10409708,
24750,47945,42.32784663,-71.10420285,
24751,47946,42.32883715,-71.10569277,
24752,47947,42.32866395,-71.10577678,
24753,47948,42.32801866,-71.10545139,
24754,47949,42.32782701,-71.10488403,
24755,47950,42.32778545,-71.10495076,
24756,47951,42.32776508,-71.10500184,
24757,47952,42.32778474,-71.10523837,
24758,47953,42.3278111,-71.1052788,
24759,47954,42.3286886,-71.09907468,
24760,47955,42.33111793,-71.09966167,
24761,47956,42.33274628,-71.10094639,
24762,47957,42.33284203,-71.1008358,
24763,47958,42.33265527,-71.10071199,
24764,47959,42.33274877,-71.10057329,
24765,47960,42.33086026,-71.09797562,
24766,47961,42.33278933,-71.10028241,
24767,47962,42.33273767,-71.1001396,
24768,47963,42.33284491,-71.10052416,
24769,47964,42.33283193,-71.10048971,
24770,47965,42.33102627,-71.09704189,
24771,47966,42.33190643,-71.09751091,
24772,47967,42.3317421,-71.09740285,
24773,47968,42.33134997,-71.09665062,
24774,47969,42.3301326,-71.09453189,
24775,47970,42.32993403,-71.09372314,
24776,47971,42.33195168,-71.09609339,
24777,47972,42.33284716,-71.09628512,
24778,47973,42.33233008,-71.09391939,
24779,47974,42.3302227,-71.09306435,
24780,47975,42.33088053,-71.09683278,
24781,47976,42.32944359,-71.09461367,
24782,47977,42.33259258,-71.09969808,
24783,47978,42.32989462,-71.09619653,
24784,47979,42.32952874,-71.09588632,
24785,47980,42.33198959,-71.09942018,
24786,47981,42.33308109,-71.10146659,
24787,47982,42.32950344,-71.10436497,
24788,47983,42.3287769,-71.10222154,
24789,47984,42.33292914,-71.10107594,
